reep_id,key_wikidata,name,alias
reep_pa18480a9,Q66385212,Cameron Breadner,Cammy Breadner
reep_p2b158e76,Q17496350,Cameron Burgess,Burgess
reep_p21242344,Q21620981,Cameron Carter-Vickers,C. Carter-Vickers
reep_p21242344,Q21620981,Cameron Carter-Vickers,Carter-Vickers
reep_ped660c9e,Q120721949,Cameron Cilley,Cam Cilley
reep_ped660c9e,Q120721949,Cameron Cilley,Cameron James Cilley
reep_p3036200c,Q57017726,Cameron Devlin,Cameron Peter Devlin
reep_p3036200c,Q57017726,Cameron Devlin,Cammy Devlin
reep_p056d07b7,Q108353361,Cameron Humphreys,Humphreys
reep_pbd91d067,Q50141029,Cameron Lindley,Cam Lindley
reep_pa4f37c31,Q54337775,Cameron MacPherson,Cammy MacPherson
reep_pb8da2d27,Q20641139,Cameron Mackay,Cammy Mackay
reep_p667e2c15,Q113587233,Cameron Peupion,Peupion
reep_p4666afd8,Q111089351,Camil Mmaee,Camil Mmaee Nwameben
reep_pa29a2cff,Q20858586,Camila Martins Pereira,Camila
reep_p92efccf4,Q5026728,Camilo Ayala,Camilo Ayala Quintero
reep_pc1244cdc,Q5948083,Camilo Chaverra,Juan Camilo Chaverra
reep_paa718b8c,Q20171373,Camilo Cándido,Camilo Cándido Aquino
reep_p56eb97f9,Q3651591,Camilo Mayada,Camilo Mayada Mesa
reep_pcef9b147,Q5742140,Camilo Melivilú,Camilo Melivilú Fuentes
reep_p341b5077,Q84849606,Camilo Mena,Camilo Mena Márquez
reep_p88b97552,Q5026746,Camilo Pérez,Juan Camilo Pérez
reep_pb1873cbc,Q6401132,Camilo Rencoret,Camilo Rencoret Lecaros
reep_p909e86b8,Q488460,Camilo Sanvezzo,Camilo da Silva Sanvezzo
reep_p939d6038,Q24084098,Cammy Ballantyne,Cameron Ballantyne
reep_p44b8f5fd,Q61739286,Cammy Gill,Cameron Gill
reep_p978fc83a,Q1340533,Camora,Mário Camora
reep_tf9e0f790,Q5028222,Campbelltown City SC,Campbelltown City
reep_t92e0654a,Q3394275,Campobasso FC,Campobasso
reep_lde37af53,Q1032086,Canadian Championship,Reims
reep_p34d12e67,Q1032822,Canberk Aydın,Canberk Aydin
reep_t8fc0fd05,Q5031271,Canberra Olympic FC,Canberra Olympic
reep_t7d77d7e5,Q96676635,Cancún F.C.,Cancún
reep_pdec64127,Q85750466,Canela,Gabriel Canela
reep_pe6a19202,Q12809020,Caner Arıcı,Caner Arici
reep_pc379ba90,Q946447,Caner Erkin,C. Erkin
reep_p6f5f0596,Q50366034,Cao Dong,Dong Cao
reep_p152bdc9a,Q16235587,Cao Haiqing,Haiqing Cao
reep_p91ca3036,Q130214623,Cao Kang,Kang Cao
reep_pf28bdfa4,Q4503087,Cao Xuan,Xuan Cao
reep_p680779a4,Q717191,Cao Yang,Yang Cao
reep_pe23c0ec6,Q19609839,Cao Yongjing,Yongjing Cao
reep_p04470209,Q5034345,Cao Yunding,Yunding Cao
reep_p306b7738,Q64627435,Caoimhín Kelleher,Kelleher
reep_t218a6376,Q17624154,Caracas F.C.,Caracas
reep_t1fd05003,Q2400254,Caravaca CF,Caravaca
reep_t24a9a332,Q18662,Cardiff City F.C.,Cardiff City
reep_tb5b45bdf,Q97798468,Cardiff Draconians F.C.,Cardiff Draconians
reep_t36734524,Q2096167,Cardiff Metropolitan University F.C.,Cardiff Metropolitan University
reep_pe765b4cc,Q132532074,Cardoso Varela,Cardoso Pinto Mandume Varela
reep_p024bebc1,Q5039314,Cari Onwualu,Cari Roccaro
reep_pe9145202,Q111345092,Carl Fred Sainté,Carl Sainté
reep_p4b7a73a6,Q368416,Carl Medjani,كارل مجاني
reep_p766c29cd,Q107985580,Carl Rushworth,Rushworth
reep_pb7f32126,Q28155020,Carl Stewart,C. Stewart
reep_pa5562448,Q21546191,Carles Aleñá,Carles Aleñà Castillo
reep_pf078bb71,Q5041170,Carles Gil,Carles Gil de Pareja Vicent
reep_pd39b0ae7,Q101073796,Carles Marco Soler,Carles Marco
reep_pfce29059,Q972541,Carles Planas,Carles Planas Antolínez
reep_p64bab776,Q46340342,Carles Soria,Carles Soria Grau
reep_p7a64fc87,Q110299200,Carlo Adriano,Carlo Adriano García Prades
reep_p7a64fc87,Q110299200,Carlo Adriano,Carlo García
reep_p23e07eee,Q5749450,Carlo Chueca,Carlo Chueca del Río
reep_p99404d3d,Q2742115,Carlo Pinsoglio,C. Pinsoglio
reep_pc3f107bb,Q39081595,Carlo Villanueva Fuentes,Carlo Villanueva
reep_pc3f107bb,Q39081595,Carlo Villanueva Fuentes,Carlos Villanueva Fuentes
reep_p411af3b6,Q136408362,Carlos Abeldaño,Gabriel Abeldaño
reep_p071fdcc0,Q124609280,Carlos Adalberto de Oliveira Júnior,Carlinhos
reep_pb3939dcc,Q5041674,Carlos Adriano Sousa Cruz,Adriano Michael Jackson
reep_p67375a65,Q123008463,Carlos Adrián Sánchez Nava,Carlos Sánchez
reep_p67375a65,Q123008463,Carlos Adrián Sánchez Nava,Carlos Sánchez Nava
reep_pb709c1da,Q914222,Carlos Adrián Valdez,Carlos Valdez
reep_p18b3a9d8,Q675836,Carlos Alberto Alves Garcia,Carlitos
reep_p84ca048f,Q15830947,Carlos Alberto Carvalho da Silva Júnior,Carlos Júnior
reep_pcd0850e6,Q2244961,Carlos Alberto Gutiérrez,Carlos Gutiérrez
reep_p92217aba,Q113878902,Carlos Alberto Mejía Cruz,Carlos Mejía
reep_p7bf37c78,Q5041702,Carlos Alberto Peña,Carlos Alberto Peña Rodríguez
reep_p7bf37c78,Q5041702,Carlos Alberto Peña,Carlos Peña
reep_p108167b9,Q26405088,Carlos Alberto Rodriguez Sanchez,Carlos Rodríguez Sánchez
reep_pf522f385,Q60215828,Carlos Alberto Rodríguez,Carlos Alberto Rodríguez Gómez
reep_pf522f385,Q60215828,Carlos Alberto Rodríguez,Carlos Rodríguez
reep_p5e1ecacd,Q295262,Carlos Alberto Torres,Carlos Alberto
reep_p0026b5b5,Q5041714,Carlos Alberto da Silva Gonçalves Júnior,Carlos Alberto
reep_pc1aee970,Q88130791,Carlos Alcaraz,Alcaraz
reep_pc1aee970,Q88130791,Carlos Alcaraz,Carlos Alcaraz Durán
reep_pb80c24ab,Q281101,Carlos Alexandre Cardoso,Cardoso
reep_pfb5d82b0,Q180959,Carlos Alexandre Souza Silva,Carlão
reep_pe51f5c80,Q5041732,Carlos Alfredo Orejuela Quiñónez,Carlos Orejuela
reep_pe51f5c80,Q5041732,Carlos Alfredo Orejuela Quiñónez,Carlos Orejuela Quiñónez
reep_p383caae4,Q31787178,Carlos Alfredo Sánchez,Carlos Sánchez
reep_p90975921,Q29035444,Carlos Alonso Vargas,Carlos Alonso Vargas Tenorio
reep_p90975921,Q29035444,Carlos Alonso Vargas,Carlos Vargas
reep_p6653f96c,Q55640521,Carlos Andrés Mosquera Perea,Carlos Mosquera
reep_p0ec016b1,Q26923649,Carlos Andrés Páez,Carlos Páez
reep_pcf595cbf,Q5041764,Carlos Andrés Ramírez,Carlos Ramírez
reep_pc1ff9b79,Q76760161,Carlos Antonio Melgar,Carlos Melgar
reep_pdd4a23d0,Q18062117,Carlos Apna Embaló,Carlos Embalo
reep_p0fe9ec00,Q5749717,Carlos Arboleda,Carlos Arboleda Ruiz
reep_p256295d0,Q765888,Carlos Ariel Luna Balmaceda,Carlos Luna
reep_p21bce92d,Q117357899,Carlos Arrua,Carlos Arrúa García
reep_p94e18455,Q97670600,Carlos Asensio,Charlie Asensio
reep_pefe5afce,Q113472432,Carlos Baleba,Baleba
reep_p8f1b9665,Q115797538,Carlos Baltazar,Carlos Baltazar Agraz
reep_p66f18bf1,Q124613991,Carlos Barahona,Carlos Barahona Jiménez
reep_p6427d354,Q603074,Carlos Bellvís,Carlos Bellvís Llorens Chispa
reep_pd168dd7f,Q24258613,Carlos Benavídez,Carlos Protesoni
reep_p868d0aaa,Q114652561,Carlos Borges,Carlos Forbs
reep_p868d0aaa,Q114652561,Carlos Borges,Carlos Forbs Borges
reep_p868d0aaa,Q114652561,Carlos Borges,Carlos Roberto Forbs Borges
reep_p868d0aaa,Q114652561,Carlos Borges,Forbs
reep_p73fa38ba,Q66753136,Carlos Bravo Expósito,Carlos Bravo
reep_pe6113cf2,Q5041877,Carlos Caballero Pérez,Carlos Caballero
reep_p4555b146,Q42299271,Carlos Calderón López,Carlos Calderón
reep_p83143a31,Q2458618,Carlos Calvo Sobrado,Carlos Calvo
reep_pf684161b,Q106144388,Carlos Calzadilla,Carlos Calzadilla Durán
reep_p19c59dac,Q2388119,Carlos Carmona Bonet,Carlos Carmona
reep_peecd94f8,Q18203117,Carlos Castro García,Carlos Castro
reep_p99e1371b,Q116258389,Carlos Cejas,Carlos Sejas
reep_p4c57873d,Q59180224,Carlos Cordero Pérez,Carlos Cordero
reep_pf6997109,Q5041974,Carlos César Neves,Carlos César
reep_p3d2e6eed,Q107419112,Carlos Damian dos Santos Puentes,Damian Puentes
reep_p855647eb,Q131972112,Carlos Daniel Gómez,Carlos Gómez
reep_pe7d7c304,Q96623970,Carlos Daniel Monges,Carlos Monges
reep_p79106e3a,Q60842388,Carlos Daniel Roca,Carlos Roca
reep_p0cfe8f9c,Q2200984,Carlos David Moreno Hernández,Carlos David
reep_p8f35465d,Q106774599,Carlos Domínguez Cáceres,Carlos Domínguez
reep_pa50bbc1c,Q15402028,Carlos Eduardo Bendini Giusti,Carlos Giusti
reep_pa50bbc1c,Q15402028,Carlos Eduardo Bendini Giusti,Eduardo
reep_p5479faef,Q133285100,Carlos Eduardo Borges Parente,Carlos Borges Parente
reep_p5479faef,Q133285100,Carlos Eduardo Borges Parente,Carlos Eduardo
reep_pa7804a30,Q5042014,Carlos Eduardo Ferreira Batista,Káká
reep_p9542ae14,Q21005273,Carlos Eduardo Ferreira de Souza,Carlos Eduardo
reep_pd637a3fe,Q106767454,Carlos Eduardo Lopes Cruz,Cadu
reep_p77c186db,Q29043334,Carlos Eduardo Manso de Carvalho,Carlos Eduardo
reep_p4f333096,Q372643,Carlos Eduardo Marques,Carlos Eduardo
reep_p4f333096,Q372643,Carlos Eduardo Marques,Carlos Eduardo Marques Carlini
reep_p604fe3af,Q64749667,Carlos Eduardo Meléndez,Carlos Meléndez
reep_p010bd22c,Q104771408,Carlos Eduardo Oliveira Dias,Carlos Dias
reep_pb7e58444,Q5042023,Carlos Eduardo Santos Oliveira,Eduardo
reep_p84a31ce0,Q117469749,Carlos Eduardo da Silva Cândido,Carlos Eduardo
reep_p95443af7,Q5042026,Carlos Eduardo de Oliveira Alves,Carlos Eduardo
reep_p95443af7,Q5042026,Carlos Eduardo de Oliveira Alves,Eduardo
reep_p4e8ba061,Q9697039,Carlos Emiliano Pereira,Carlinhos
reep_pc87df72b,Q2016512,Carlos Emilio Orrantía,Carlos Emilio Orrantía Treviño
reep_pc87df72b,Q2016512,Carlos Emilio Orrantía,Carlos Orrantía
reep_p1ccaf573,Q16235287,Carlos Ernesto Cisneros,Carlos Cisneros
reep_p1ccaf573,Q16235287,Carlos Ernesto Cisneros,Carlos Ernesto Cisneros Barajas
reep_p8f3832d6,Q5042046,Carlos Escobar Ortíz,Carlos Escobar
reep_p466733fa,Q112988137,Carlos Espinola,Carlos Espínola Díaz
reep_pb021d481,Q19704118,Carlos Eugenio Júnior Tavares dos Santos,Júnior Tavares
reep_p7f9d7315,Q88721574,Carlos Faya,Carlos Faya Rivero
reep_p4fd2f905,Q2056395,Carlos Felipe Rodríguez,Carlos Felipe Rodríguez Rangel
reep_p4fd2f905,Q2056395,Carlos Felipe Rodríguez,Felipe Rodríguez
reep_p701b4154,Q25367645,Carlos Fernando Valenzuela,Carlos Valenzuela
reep_pb3a114ef,Q16021998,Carlos Fernández Luna,Carlos Fernández
reep_p623601fa,Q56043519,Carlos Gabriel Moreira de Oliveira,Carlos Gabriel
reep_p623601fa,Q56043519,Carlos Gabriel Moreira de Oliveira,Carlos Moreira de Oliveira
reep_p623601fa,Q56043519,Carlos Gabriel Moreira de Oliveira,Hulk
reep_p98e6a917,Q1042945,Carlos García Badías,Carlos García
reep_p24a75795,Q5750429,Carlos García Quesada,Carlos García
reep_pfceadc50,Q115933350,Carlos García-Die,Carlos García
reep_p3e554881,Q183258,Carlos Gerardo Rodríguez,Gerardo Rodríguez
reep_pc415c9ea,Q116560,Carlos Gilberto Nascimento Silva,Carlos Gilberto do Nascimento Silva
reep_pc415c9ea,Q116560,Carlos Gilberto Nascimento Silva,Gil
reep_pccd897a0,Q115282309,Carlos Giménez,Carlos Giménez Bachiller
reep_p6bf50f45,Q29358801,Carlos Gomes,Carlos Gomes do Nascimento
reep_p400d2570,Q4348738,Carlos González Peña,Carlos Peña
reep_p454bca87,Q58932532,Carlos Gutiérrez Estefa,Carlos Gutiérrez
reep_p7de1be45,Q2939363,Carlos Guzmán,Carlos Guzmán Fonseca
reep_p0ae2b14c,Q116215934,Carlos Gómez,Andrés Gómez
reep_pb8dcdf87,Q19956760,Carlos Henrique Alves Pereira,Carlos Henrique
reep_p6afe0828,Q98211240,Carlos Henrique Batista,Carlos Henrique
reep_p5d085507,Q31988,Carlos Henrique dos Santos Souza,Carlos Henrique
reep_p5d085507,Q31988,Carlos Henrique dos Santos Souza,Henrique
reep_pb56061c7,Q16233219,Carlos Hernández Alarcón,Carlos Hernández
reep_pa2d3e0ee,Q112114740,Carlos Herrera,Carlos Herrera Lepe
reep_p27f96cfd,Q130581462,Carlos Humberto Rojas Mosquero,Carlos Rojas
reep_p30cbc79a,Q60842074,Carlos Ignacio Ramos,Carlos Ramos
reep_p2385fd74,Q51253278,Carlos Isaac,Carlos Isaac Muñoz Obejero
reep_p969d7206,Q364833,Carlos Javier Acuña,Carlos Javier Acuña Caballero
reep_p969d7206,Q364833,Carlos Javier Acuña,Javi Acuña
reep_p969d7206,Q364833,Carlos Javier Acuña,Javier Acuna
reep_pbe259af3,Q5750645,Carlos Javier Beltrán,Carlos Beltrán
reep_pfb22b40a,Q5042217,Carlos Javier Delgado Rodríguez,Carlos Delgado
reep_p30c3382d,Q20729888,Carlos Javier Lujano,Carlos Lujano
reep_p82fa621f,Q360213,Carlos Jorge Neto Martins,Carlos Martins
reep_p7db18190,Q28816030,Carlos José Sierra,Carlos Sierra
reep_pf0c78728,Q892182,Carlos Labrín,Carlos Labrín Candia
reep_p9edb1f91,Q18637656,Carlos Lobos,Carlos Lobos Ubilla
reep_p16a85d01,Q137460562,Carlos Luengo,Carlos Luengo Aguado
reep_padbddd76,Q123943372,Carlos Lumbreras,Carlos Lumbreras Solano
reep_p4f2d24bb,Q41187322,Carlos López Cortez,Carlos López
reep_p1615ac5c,Q5042296,Carlos López Huesca,Carlitos
reep_p1615ac5c,Q5042296,Carlos López Huesca,Carlos Daniel López Huesca
reep_p95de97e0,Q47538506,Carlos López Vanegas,Carlos López
reep_pfd54e15c,Q124695005,Carlos Manuel Cortés,Carlos Cortés
reep_pfd54e15c,Q124695005,Carlos Manuel Cortés,Carlos Manuel Cortés Barreiro
reep_p62f78ad7,Q8264045,Carlos Manuel Gouveia Gonçalves,Carlos Manuel
reep_pd5912e71,Q18127772,Carlos Manuel Guedes Santos,Carlos Santos
reep_p51be06bd,Q17612276,Carlos Manuel Santos Fortes,Carlos Fortes
reep_p51be06bd,Q17612276,Carlos Manuel Santos Fortes,Carlos Manuel dos Santos Fortes
reep_p1d794fc0,Q5750851,Carlos Mario Arboleda,Carlos Arboleda
reep_p0df80801,Q137832291,Carlos Mario Pérez,Carlos Pérez
reep_peb5e58df,Q3660081,Carlos Martínez,Carlos Julio Martínez
reep_p939d8f8d,Q2528896,Carlos Martínez,Carlos Martínez Díez
reep_p4eee9a07,Q21573356,Carlos Martínez,Carlos Martínez Rodríguez
reep_p8b4b523e,Q101693567,Carlos Martínez Ruiz,Carlos Martínez
reep_p82020fee,Q119721026,Carlos Marín Tomás,Carlos Marín
reep_p0825d975,Q56224054,Carlos Mendes Gomes,Carlos Mendes
reep_p0825d975,Q56224054,Carlos Mendes Gomes,Mendes
reep_p3924d3ef,Q71822361,Carlos Merancio,Carlos Merancio Valdez
reep_pfeb8487c,Q115518500,Carlos Miguel,C.Miguel
reep_pfeb8487c,Q115518500,Carlos Miguel,Carlos Miguel dos Santos Pereira
reep_pec084e4b,Q5042377,Carlos Miguel Correia Fonseca,Fonseca
reep_p0d1c7284,Q5042378,Carlos Miguel Dias,Cafú
reep_p0d1c7284,Q5042378,Carlos Miguel Dias,Carlos Miguel Ribeiro Dias
reep_p0d1c7284,Q5042378,Carlos Miguel Dias,Carlos Ribeiro Dias
reep_pd1532bcc,Q5042381,Carlos Milhazes,Carlos Alberto Lourenço Milhazes
reep_pd1532bcc,Q5042381,Carlos Milhazes,Milhazes
reep_pa7ed9579,Q42308363,Carlos Moisés de Lima,Carlinhos
reep_paee3d885,Q111932304,Carlos Mora,Carlos Mora Montoya
reep_p1128b0eb,Q42793762,Carlos Moros Gracia,Carlos Moros
reep_p7049ba44,Q5751104,Carlos Mosquera,Carlos Mosquera Blandón
reep_p902494ca,Q28057740,Carlos Mosquera Marmolejo,Carlos Mosquera
reep_p8b17d8b3,Q1919079,Carlos Muñoz,Carlos Andrés Muñoz Rojas
reep_pd54d45b4,Q18048053,Carlos Nieto Herrero,Carlos Nieto
reep_pc6bb343b,Q121018418,Carlos Ordóñez,Carlos Ordóñez Esterilla
reep_pab9b09cd,Q56248486,Carlos Palacios LUIS ALFEDO COLOMA SARAVIA,Carlos Alonso Enrique Palacios Núñez
reep_pab9b09cd,Q56248486,Carlos Palacios LUIS ALFEDO COLOMA SARAVIA,Carlos Palacios
reep_pd9ff6c0c,Q3391536,Carlos Pita,Carlos Pita González
reep_p6bdd2d83,Q18637916,Carlos Ponck,Carlos dos Santos Rodrigues
reep_p6bdd2d83,Q18637916,Carlos Ponck,Ponck
reep_pbc47c886,Q17153521,Carlos Ramos Blanco,Carlos Ramos
reep_pf2300555,Q42331529,Carlos Redruello Nimo,Carlos Redru
reep_pf2300555,Q42331529,Carlos Redruello Nimo,Carlos Redruello
reep_pf2300555,Q42331529,Carlos Redruello Nimo,Redru
reep_p234d3278,Q20645838,Carlos Rivero González,Carlos Rivero
reep_pa6b03b3c,Q42295390,Carlos Robles,Carlos Robles Jiménez
reep_pe36e7065,Q5751577,Carlos Rodrigo Núñez,Carlos Núñez
reep_pc2cd3533,Q123997335,Carlos Sagues,Carlos Sagüés Curini
reep_p5dcb6df6,Q5751765,Carlos Sepúlveda,Carlos Sepúlveda Huerta
reep_pa0d03afd,Q10555185,Carlos Silveira da Graça,Kay
reep_p00dbd954,Q26707913,Carlos Soler,C.Soler
reep_p00dbd954,Q26707913,Carlos Soler,Carlos Soler Barragán
reep_pbe5c78fc,Q5751810,Carlos Solís Ugarte,Carlos Solís
reep_p13cd5b8f,Q5042678,Carlos Soza,Carlos Soza Quezada
reep_pa2b6e72c,Q20665992,Carlos Suárez Mendoza,Carlos Suárez
reep_p0a951fae,Q119435918,Carlos Sánchez Esmeraldas,Carlos Sánchez
reep_p74f7f2d0,Q5751984,Carlos Uribe Zambrano,Carlos Uribe
reep_p3fb2a7e5,Q16236636,Carlos Vigaray,Carlos Martín Vigaray
reep_p92a70ed6,Q5042768,Carlos Villanueva López,Carlos Villanueva
reep_p6c2f6ed5,Q28174422,Carlos Villegas,Carlos Villegas Retana
reep_p829ecddf,Q35694605,Carlos Vinícius,Carlos Vinícius Alves Morais
reep_p829ecddf,Q35694605,Carlos Vinícius,Vinicius
reep_p3aea1e95,Q5042772,Carlos Vinícius Santos de Jesus,Carlinhos
reep_p8771fc31,Q83688010,Carlos Vivas,Carlos Vivas González
reep_p3ac12cd4,Q735992,Carlos Wilson Cachicote Rocha,Rudy
reep_p4b9d0df9,Q59205578,Carlos de Menezes Júnior,Cacá
reep_p7b17953f,Q85327263,Carlos de las Salas,Carlos De Las Salas Simanca
reep_pe15df7af,Q116147120,Carlos Álvarez Rivera,Carlos Álvarez
reep_p4951fa1a,Q17517250,Carlton Morris,Morris
reep_t6315a323,Q5043091,Carluke Rovers F.C.,Carluke Rovers
reep_p1bfd0030,Q98280845,"Carlão (footballer, born 1992)",Carlão
reep_p9cd7795b,Q116636005,"Carlão (footballer, born 2001)",Carlão
reep_t086a4e62,Q856468,Carmarthen Town A.F.C.,Carmarthen Town
reep_p43c62420,Q98835674,Carmen Álvarez Sánchez,Carmen Álvarez
reep_p36ddd58c,Q106915801,Carney Chukwuemeka,Chukwuemeka
reep_p36fb9e7d,Q98066632,Carolina Vilão,Carolina Vilão Dias
reep_pbfcbf8cf,Q67282226,Caroline Pleidrup,Caroline Pleidrup Gram
reep_t4bb777b2,Q610621,Carpi FC 1909,AC Carpi
reep_tf36a8a5f,Q2541808,Carrick Rangers F.C.,Carrick Rangers
reep_t82fc4fb1,Q1046440,Casa Pia A.C.,Casa Pia Atlético Clube
reep_t457b1c20,Q2940765,Casa Sports,Casa Sport
reep_p333b07d3,Q616664,Casemiro,Carlos Henrique Casimiro
reep_pd66587e9,Q122926488,Casper Glenna Andersen,Casper Glenna
reep_p255c3c8b,Q17341747,Casper Højer Nielsen,Casper Højer
reep_p255c3c8b,Q17341747,Casper Højer Nielsen,Casper Michael Højer Nielsen
reep_peaa5593d,Q35130151,Casper de Norre,Casper Norre
reep_pc7b7d77e,Q16337102,Cassiano Dias Moreira,Cassiano
reep_p90e61cea,Q63117658,Cassius Vinicius Coelho,Cassius
reep_tacc5a27d,Q1939925,Castlebar Celtic F.C.,Castlebar Celtic
reep_t50f4c339,Q4696166,Castro FC,Castro
reep_t00e1bab1,Q5050933,Casuarina FC,Casuarina
reep_t6b39f91c,Q2018,Catania FC,Catania
reep_pfa934ae6,Q18344461,Catherine Bott,CJ Bott
reep_pa403b00b,Q15951505,Cauley Woodrow,Woodrow
reep_p2f296aaa,Q19965665,Cauly Oliveira Souza,Cauly
reep_p0e50a540,Q135928076,Cauê,Cauê Nascimento
reep_p59465e55,Q3663845,Cauê Cecilio da Silva,Cauê Silva
reep_ped34d09e,Q99611513,Cauê Vinicius dos Santos,Cauê
reep_ped34d09e,Q99611513,Cauê Vinicius dos Santos,Cauê dos Santos
reep_t328dcfc6,Q5054768,Cavalier F.C.,Cavalier
reep_t9675cc08,Q53795705,Cavalry FC,Cavalry
reep_p7467df6b,Q10556614,Cayetano Bonnín Vásquez,Cayetano Bartolomé Bonnín Vázquez
reep_p7467df6b,Q10556614,Cayetano Bonnín Vásquez,Tano Bonnín
reep_p571f0a5f,Q108265990,Caíque Calito Fernandes Costa,Caíque Calito
reep_pa13928d3,Q26227216,Caíque França,Caíque
reep_pbcf14f6b,Q28555908,Caíque Luiz Santos da Purificação,Caíque
reep_p3db4c054,Q43979865,Caíque Silva Sá,Caique Sá
reep_p80872076,Q65030972,Caíque Venâncio Lemes,Caíque Lemes
reep_p0697ee59,Q48862517,Caíque da Silva Maria,Caíque
reep_p54a89175,Q19879730,Caíque da Silva Santos,Caique
reep_pee34b0df,Q19665306,Caíque de Jesus Gonçalves,Caíque
reep_pee34b0df,Q19665306,Caíque de Jesus Gonçalves,Caíque Gonçalves
reep_p0381e71c,Q66337863,Cecilía Rán Rúnarsdóttir,Cecilía Rúnarsdóttir
reep_pafed0061,Q5057128,Cedric Mabwati,Cedrick
reep_pafed0061,Q5057128,Cedric Mabwati,Cedrick Mabwati Gerard
reep_p2e3ed21f,Q18619975,Cedric Teuchert,C. Teuchert
reep_pcbc015cc,Q97741625,Celin Bizet Dønnum,Celin Bizet
reep_p2da856ba,Q66490627,Celso Raposo,Celso Caeiro Raposo
reep_tdccd19eb,Q19593,Celtic F.C.,Celtic
reep_tdccd19eb,Q19593,Celtic F.C.,The Celtic Football Club
reep_p18c1629c,Q69507711,Celâl Emir Dede,Emir Dede
reep_p65bbcf34,Q12838157,Cem Fäläk,Cem Felek
reep_p089196ba,Q18066902,Cemal Kızılateş,Dzhemal Kyzylatesh
reep_p089196ba,Q18066902,Cemal Kızılateş,Кизилатеш Джемаль Алі - Cemal Kızılateş
reep_p01f6f72e,Q123182294,Cengiz Alp Köseer,Alp Köseer
reep_p01f6f72e,Q123182294,Cengiz Alp Köseer,Cengiz Köseer
reep_p4c1a2cbc,Q19613570,Cengiz Ünder,C. Ünder
reep_p4c1a2cbc,Q19613570,Cengiz Ünder,Ünder
reep_p81ad228f,Q1053395,Cenk Ahmet Alkılıç,Cenk Ahmet Alkilic
reep_p6950c585,Q1053402,Cenk Gönen,C. Gönen
reep_pfabd8e42,Q377432,Cenk Tosun,C. Tosun
reep_pfabd8e42,Q377432,Cenk Tosun,Tosun
reep_t3c4d2f9e,Q762294,Central Coast Mariners FC,Central Coast Mariners
reep_t3c4d2f9e,Q762294,Central Coast Mariners FC,Central Coast Mariners Football Club
reep_t0953f26f,Q27964149,Ceramica Cleopatra FC,Ceramica Cleopatra
reep_t678f027e,Q364698,Cercle Brugge K.S.V.,Cercle Brugge Koninklijke Sportvereniging
reep_t2d54f9d2,Q2946435,Cercle Paul Bert Bréquigny Rennes,Rennes
reep_t2d54f9d2,Q2946435,Cercle Paul Bert Bréquigny Rennes,Stade Rennais FC
reep_t00637f46,Q11913544,Cerdanyola del Vallès FC,Cerdanyola del Vallès
reep_t33172ff0,Q1055895,Cerro Largo FC,Cerro Largo
reep_pdbbd2443,Q18637227,Cesar Fernando Silva dos Santos,Cesinha
reep_pdbbd2443,Q18637227,Cesar Fernando Silva dos Santos,César Silva dos Santos
reep_pb0bdf8b9,Q112081015,Cesare Casadei,Casadei
reep_p1066df78,Q310971,Cha Du-ri,Du-ri Cha
reep_pca127985,Q131547932,Cha Je-hoon,Je-hoon Cha
reep_pd5a70be5,Q350394,Cha Jong-hyok,Jong-hyok Cha
reep_p67ffa17c,Q136448990,Cha Jun-young,Jun-young Cha
reep_pd981bea9,Q104784108,Chadi Riad,Chadi Riad Dnanou
reep_pcfe7c432,Q23939194,Chadrac Akolo,C. Akolo
reep_p184074bb,Q55734757,Chae Gwang-hoon,Gwang-Hoon Chae
reep_pb42756e6,Q136449074,Chae Hyun-woo,Hyun-Woo Chae
reep_pb42756e6,Q136449074,Chae Hyun-woo,Hyun-woo Chae
reep_pb42756e6,Q136449074,Chae Hyun-woo,채현우
reep_tca531039,Q4924514,Chainat Hornbill F.C.,Chainat Hornbill
reep_p235ee8fb,Q24450811,Chaiyawat Buran,ชัยวัฒน์ บุราณ
reep_t413833e9,Q626917,Chamois Niortais F.C.,Javier Zanetti
reep_pc643755b,Q9368272,Chan Man,Man Chan
reep_p1c92afff,Q1089903,Chan Man Fai,Man Chan
reep_p9591d654,Q61997384,Chan Shinichi,Shinichi Chan
reep_p9591d654,Q61997384,Chan Shinichi,陳晉一
reep_pbd4699a6,Q10556037,Chan Vathanaka,Vathanaka Chan
reep_pa1ca31d6,Q127869247,Chance Leroy Mondzenga Mouala,Chance Mondzenga Mouala
reep_pa1ca31d6,Q127869247,Chance Leroy Mondzenga Mouala,Leroy Mondzenga
reep_p279510cf,Q3196721,Chancel Mbemba,C. Mbemba
reep_p279510cf,Q3196721,Chancel Mbemba,Chancel Mbemba Mangulu
reep_p1af3943c,Q110751506,Chandrel Massanga,Chandrel Massanga Matondo
reep_p482e5ca8,Q15955994,Chang Feiya,Feiya Chang
reep_p51d1ae8a,Q86819424,Chang Hei Yin,Hei Chang
reep_p653e8b43,Q16234973,Chanin Sae-Eae,Chanin Sae-Ear
reep_t96c51b70,Q18712156,Chanmari F.C.,Chanmari
reep_te3883251,Q1386983,Chanthaburi F.C.,Chanthaburi
reep_pbea5df0c,Q108428835,Chanukan Karin,Chanukun Karin
